EmployeeNumber,FieldVsDept,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,AgeBin,HourlyRateBin,MonthlyRateBin,MonthlyIncomeBin,DailyRateBin,DaysWorkedBin,MonthlyHoursBin,CompanyRatiotoCareerBin,RoleRatioToCompanyBin,RoleRatioToCareerBin
221,Medical - Research & Development,64.5952380952381,6.165909090909091,1.0,0.4,0.4,20,40,6500,2500,400,5.0,60.0,0.9500000000000001,0.4,0.4
223,Life Sciences - Research & Development,113.72289156626506,28.260479041916167,0.4166666666666667,0.6,0.25,50,80,23000,9000,300,25.0,100.0,0.4,0.55,0.2
224,Medical - Research & Development,32.48101265822785,1.769655172413793,1.0,1.0,1.0,20,70,25000,2500,1400,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
226,Life Sciences - Research & Development,375.9622641509434,13.723140495867769,0.23809523809523808,0.8,0.19047619047619047,50,50,17000,19500,1400,10.0,360.0,0.2,0.8,0.15000000000000002
227,Life Sciences - Research & Development,43.767857142857146,5.2709677419354835,0.6923076923076923,0.8888888888888888,0.6153846153846154,40,50,4500,2000,400,5.0,40.0,0.65,0.8500000000000001,0.6000000000000001
228,Life Sciences - Sales,229.73170731707316,7.034353995519044,0.8333333333333334,0.9,0.75,30,40,8000,9000,1300,5.0,220.0,0.8,0.8500000000000001,0.7000000000000001
230,Life Sciences - Sales,147.22033898305085,12.373219373219372,0.6666666666666666,0.375,0.25,30,50,12500,8500,700,10.0,140.0,0.65,0.35000000000000003,0.2
231,Life Sciences - Research & Development,70.65116279069767,25.316666666666666,0.625,0.8,0.5,30,40,12000,3000,100,25.0,60.0,0.6000000000000001,0.8,0.45
233,Technical Degree - Research & Development,59.96078431372549,2.6430423509075194,0.8333333333333334,0.4,0.3333333333333333,20,50,13000,3000,1100,0.0,40.0,0.8,0.4,0.30000000000000004
235,Technical Degree - Sales,23.25,3.862126245847176,0.0,1.0,0.0,10,100,20500,2000,600,0.0,20.0,0.0,1.0,0.0
238,Medical - Research & Development,69.6,1.4108108108108108,0.6153846153846154,0.875,0.5384615384615384,30,30,15000,2000,1400,0.0,60.0,0.6000000000000001,0.8500000000000001,0.5
239,Medical - Research & Development,46.54545454545455,27.675675675675677,1.0,0.75,0.75,30,60,11000,3000,100,25.0,40.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
240,Life Sciences - Sales,166.86666666666667,3.94794952681388,0.5555555555555556,0.8,0.4444444444444444,40,30,6000,5000,1200,0.0,160.0,0.55,0.8,0.4
241,Life Sciences - Research & Development,63.53731343283582,5.97054698457223,0.10526315789473684,1.0,0.10526315789473684,50,60,13500,4000,700,5.0,60.0,0.1,0.9500000000000001,0.1
242,Life Sciences - Research & Development,27.77777777777778,18.65671641791045,0.75,0.3333333333333333,0.25,30,90,10500,2500,100,15.0,20.0,0.7000000000000001,0.30000000000000004,0.2
243,Life Sciences - Research & Development,23.4468085106383,3.636963696369637,1.0,0.0,0.0,10,40,9000,1000,300,0.0,20.0,0.9500000000000001,0.0,0.0
244,Marketing - Sales,113.6195652173913,19.872623574144487,1.0,0.5416666666666666,0.5416666666666666,40,90,2000,10000,500,15.0,100.0,0.9500000000000001,0.5,0.5
245,Life Sciences - Research & Development,30.506666666666668,1.6579710144927535,1.0,1.0,1.0,30,70,6000,2000,1300,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
246,Medical - Research & Development,41.357894736842105,28.064285714285713,0.5714285714285714,0.5,0.2857142857142857,30,90,6500,3500,100,25.0,40.0,0.55,0.45,0.25
247,Medical - Research & Development,24.326315789473686,3.674085850556439,0.3333333333333333,0.6666666666666666,0.2222222222222222,30,90,5500,2000,600,0.0,20.0,0.30000000000000004,0.65,0.2
248,Marketing - Sales,44.857142857142854,2.3156342182890857,1.0,0.75,0.75,40,70,21500,3000,1300,0.0,40.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
249,Medical - Research & Development,42.906976744186046,11.25,0.6,0.6666666666666666,0.4,50,80,3000,3500,300,10.0,40.0,0.55,0.65,0.4
250,Medical - Research & Development,78.0701754385965,4.105166051660516,0.8,0.5,0.4,50,50,26000,4000,1000,0.0,60.0,0.8,0.45,0.4
252,Medical - Research & Development,38.27777777777778,2.9602577873254563,1.0,0.875,0.875,30,70,4500,2500,900,0.0,20.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
253,Medical - Research & Development,413.7608695652174,19.24469160768453,0.9523809523809523,0.4,0.38095238095238093,40,40,6000,19000,900,15.0,400.0,0.9500000000000001,0.4,0.35000000000000003
254,Medical - Research & Development,306.91803278688525,27.05491329479769,0.6666666666666666,0.625,0.4166666666666667,50,60,13000,18500,600,25.0,300.0,0.65,0.6000000000000001,0.4
256,Life Sciences - Research & Development,212.15555555555557,8.930776426566885,1.0,0.9,0.9,30,40,14000,9500,1000,5.0,200.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
258,Medical - Research & Development,140.14285714285714,43.87859424920128,0.3333333333333333,1.0,0.3333333333333333,50,90,7000,13500,300,40.0,140.0,0.30000000000000004,0.9500000000000001,0.30000000000000004
259,Life Sciences - Research & Development,307.67692307692306,28.61087267525036,0.9705882352941176,0.5454545454545454,0.5294117647058824,50,60,5500,19500,600,25.0,300.0,0.9500000000000001,0.5,0.5
260,Medical - Research & Development,23.02020202020202,2.5492170022371363,1.0,1.0,1.0,20,90,11500,2000,800,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
261,Life Sciences - Research & Development,118.32,10.640287769784173,0.125,0.0,0.0,30,50,15000,5500,500,10.0,100.0,0.1,0.0,0.0
262,Medical - Research & Development,56.45945945945946,1.5543154761904763,0.7142857142857143,0.8,0.5714285714285714,40,30,5000,2000,1300,0.0,40.0,0.7000000000000001,0.8,0.55
264,Medical - Research & Development,258.33846153846156,14.051882845188285,0.9090909090909091,0.4,0.36363636363636365,40,60,20000,16500,1100,10.0,240.0,0.9,0.4,0.35000000000000003
267,Life Sciences - Research & Development,54.83076923076923,12.289655172413793,1.0,0.875,0.875,30,60,22500,3500,200,10.0,40.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
269,Medical - Research & Development,119.5945945945946,32.06521739130435,0.6,0.3333333333333333,0.2,30,30,15500,4000,100,30.0,100.0,0.55,0.30000000000000004,0.2
270,Medical - Research & Development,146.25,5.685745140388769,0.45454545454545453,0.6,0.2727272727272727,40,30,16000,5000,900,5.0,140.0,0.45,0.55,0.25
271,Life Sciences - Research & Development,74.4659090909091,5.196669310071372,0.07142857142857142,0.0,0.0,30,80,7000,6500,1200,5.0,60.0,0.05,0.0,0.0
273,Technical Degree - Research & Development,115.94444444444444,5.775830258302583,0.7777777777777778,1.0,0.7777777777777778,30,50,4000,6000,1000,5.0,100.0,0.75,0.9500000000000001,0.75
274,Technical Degree - Research & Development,71.63333333333334,9.10593220338983,0.3333333333333333,1.0,0.3333333333333333,20,60,9500,4000,400,5.0,60.0,0.30000000000000004,0.9500000000000001,0.30000000000000004
275,Life Sciences - Research & Development,73.95652173913044,6.790419161676646,1.0,1.0,1.0,40,90,23500,6500,1000,5.0,60.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
277,Medical - Research & Development,88.72093023255815,4.3451025056947605,1.0,0.6,0.6,30,40,5500,3500,800,0.0,80.0,0.9500000000000001,0.55,0.55
281,Medical - Research & Development,27.68686868686869,3.028729281767956,0.4666666666666667,0.2857142857142857,0.13333333333333333,40,90,16500,2500,900,0.0,20.0,0.45,0.25,0.1
282,Medical - Research & Development,95.32857142857142,5.655084745762712,0.058823529411764705,0.0,0.0,30,70,11000,6500,1100,5.0,80.0,0.05,0.0,0.0
283,Marketing - Sales,218.25714285714287,63.13223140495868,1.0,0.4,0.4,20,30,24500,7500,100,60.0,200.0,0.9500000000000001,0.4,0.4
284,Life Sciences - Research & Development,38.8,2.0492957746478875,1.0,0.5,0.5,20,60,12000,2000,1100,0.0,20.0,0.9500000000000001,0.45,0.45
286,Medical - Research & Development,29.493150684931507,3.3905511811023623,1.0,0.125,0.125,30,70,7500,2000,600,0.0,20.0,0.9500000000000001,0.1,0.1
287,Life Sciences - Research & Development,77.39682539682539,4.236316246741963,0.6,0.6666666666666666,0.4,40,60,14000,4500,1100,0.0,60.0,0.55,0.65,0.4
288,Medical - Research & Development,96.8659793814433,14.590062111801242,0.23529411764705882,0.5,0.11764705882352941,40,90,12000,9000,600,10.0,80.0,0.2,0.45,0.1
291,Medical - Sales,325.0,9.952153110047847,1.0,0.5714285714285714,0.5714285714285714,30,30,25500,10000,1000,5.0,320.0,0.9500000000000001,0.55,0.55
292,Life Sciences - Research & Development,96.29545454545455,10.22195416164053,0.9166666666666666,0.7272727272727273,0.6666666666666666,30,80,20500,8000,800,10.0,80.0,0.9,0.7000000000000001,0.65
293,Life Sciences - Sales,110.9,8.03623188405797,1.0,1.0,1.0,20,90,12500,9500,1200,5.0,100.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
296,Life Sciences - Research & Development,154.19753086419752,8.502382573179034,0.625,0.9,0.5625,50,80,15500,12000,1400,5.0,140.0,0.6000000000000001,0.8500000000000001,0.55
297,Technical Degree - Research & Development,30.193181818181817,2.643781094527363,0.625,0.4,0.25,30,80,8500,2500,1000,0.0,20.0,0.6000000000000001,0.4,0.2
298,Life Sciences - Sales,181.21333333333334,15.168526785714286,0.0625,0.0,0.0,40,70,14500,13500,800,15.0,180.0,0.05,0.0,0.0
299,Marketing - Sales,128.76923076923077,20.047904191616766,0.6666666666666666,0.5,0.3333333333333333,30,50,22500,6500,300,20.0,120.0,0.65,0.45,0.30000000000000004
300,Technical Degree - Research & Development,24.211764705882352,2.0745967741935485,0.8571428571428571,0.3333333333333333,0.2857142857142857,20,80,19500,2000,900,0.0,20.0,0.8500000000000001,0.30000000000000004,0.25
302,Medical - Sales,155.52631578947367,8.42680608365019,0.8260869565217391,0.3684210526315789,0.30434782608695654,40,50,16500,8500,1000,5.0,140.0,0.8,0.35000000000000003,0.30000000000000004
303,Marketing - Sales,114.23076923076923,5.178727114210985,0.375,0.3333333333333333,0.125,50,50,17000,5500,1100,5.0,100.0,0.35000000000000003,0.30000000000000004,0.1
304,Life Sciences - Research & Development,95.38709677419355,4.236389684813753,0.8125,0.8461538461538461,0.6875,30,60,9500,5500,1300,0.0,80.0,0.8,0.8,0.65
305,Medical - Research & Development,55.787234042553195,17.836734693877553,0.42857142857142855,0.6666666666666666,0.2857142857142857,30,40,13000,2500,100,15.0,40.0,0.4,0.65,0.25
306,Other - Research & Development,259.25531914893617,18.378582202111613,1.0,0.8,0.8,30,40,10000,12000,600,15.0,240.0,0.9500000000000001,0.8,0.8
307,Life Sciences - Sales,139.5921052631579,89.15126050420169,0.9411764705882353,0.625,0.5882352941176471,30,70,9500,10500,100,85.0,120.0,0.9,0.6000000000000001,0.55
308,Medical - Research & Development,48.27777777777778,4.438202247191011,0.8333333333333334,0.8,0.6666666666666666,30,90,4000,4000,900,0.0,40.0,0.8,0.8,0.65
309,Life Sciences - Research & Development,31.1,15.330985915492958,0.14285714285714285,0.0,0.0,50,70,8000,2000,100,15.0,20.0,0.1,0.0,0.0
311,Marketing - Sales,68.1219512195122,8.755485893416928,0.6923076923076923,0.8888888888888888,0.6153846153846154,30,40,2500,2500,300,5.0,60.0,0.65,0.8500000000000001,0.6000000000000001
312,Medical - Sales,188.52380952380952,5.603680113234254,1.0,0.9090909090909091,0.9090909090909091,20,40,6500,7500,1400,5.0,180.0,0.9500000000000001,0.9,0.9
314,Marketing - Sales,95.53260869565217,9.310381355932204,1.0,0.7,0.7,30,90,9000,8500,900,5.0,80.0,0.9500000000000001,0.65,0.65
315,Medical - Research & Development,27.77906976744186,2.666294642857143,1.0,0.75,0.75,20,80,14500,2000,800,0.0,20.0,0.9500000000000001,0.7000000000000001,0.7000000000000001
316,Life Sciences - Research & Development,36.08988764044944,2.4278155706727134,0.3333333333333333,1.0,0.3333333333333333,50,80,3000,3000,1300,0.0,20.0,0.30000000000000004,0.9500000000000001,0.30000000000000004
319,Technical Degree - Research & Development,331.58620689655174,36.150375939849624,1.0,0.7727272727272727,0.7727272727272727,40,50,4500,19000,500,35.0,320.0,0.9500000000000001,0.75,0.75
321,Medical - Human Resources,43.59615384615385,2.771393643031785,0.2857142857142857,1.0,0.2857142857142857,50,50,25500,2000,800,0.0,40.0,0.25,0.9500000000000001,0.25
323,Medical - Sales,287.0147058823529,22.853629976580795,0.21875,0.0,0.0,50,60,24000,19500,800,20.0,280.0,0.2,0.0,0.0
325,Medical - Research & Development,42.0,2.996309963099631,0.625,0.8,0.5,30,50,22000,2000,800,0.0,40.0,0.6000000000000001,0.8,0.45
327,Marketing - Sales,200.8,15.5357833655706,0.7727272727272727,0.7647058823529411,0.5909090909090909,40,80,7500,16000,1000,15.0,200.0,0.75,0.75,0.55
328,Life Sciences - Research & Development,69.41025641025641,5.821505376344086,0.6923076923076923,0.7777777777777778,0.5384615384615384,30,30,21500,2500,400,5.0,60.0,0.65,0.75,0.5
329,Life Sciences - Sales,241.36708860759492,24.731517509727627,1.0,0.21212121212121213,0.21212121212121213,50,70,21000,19000,700,20.0,240.0,0.9500000000000001,0.2,0.2
330,Life Sciences - Sales,70.19642857142857,2.8058529621698787,0.6666666666666666,0.75,0.5,30,50,20500,3500,1400,0.0,60.0,0.65,0.7000000000000001,0.45
331,Life Sciences - Research & Development,60.16129032258065,7.242718446601942,0.75,0.6666666666666666,0.5,30,60,9500,3500,500,5.0,60.0,0.7000000000000001,0.65,0.45
332,Medical - Research & Development,23.25,1.559748427672956,0.42857142857142855,0.6666666666666666,0.2857142857142857,30,90,15000,2000,1400,0.0,20.0,0.4,0.65,0.25
333,Marketing - Sales,44.65,4.574795081967213,0.75,0.6666666666666666,0.5,30,100,12000,4000,900,0.0,40.0,0.7000000000000001,0.65,0.45
334,Life Sciences - Research & Development,85.33333333333333,2.1771793054571225,0.058823529411764705,0.0,0.0,40,30,19500,3000,1400,0.0,80.0,0.05,0.0,0.0
335,Technical Degree - Research & Development,53.53225806451613,2.5530769230769232,1.0,0.8888888888888888,0.8888888888888888,40,60,24000,3000,1300,0.0,40.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
336,Other - Research & Development,274.3142857142857,76.1984126984127,0.96,0.0,0.0,40,70,15500,19000,200,75.0,260.0,0.9500000000000001,0.0,0.0
337,Medical - Research & Development,187.32876712328766,10.305199698568199,0.2222222222222222,1.0,0.2222222222222222,30,70,13500,13500,1300,10.0,180.0,0.2,0.9500000000000001,0.2
338,Life Sciences - Research & Development,46.20634920634921,3.498798076923077,1.0,1.0,1.0,30,60,14500,2500,800,0.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
339,Life Sciences - Research & Development,70.91666666666667,12.674468085106383,0.8461538461538461,0.8181818181818182,0.6923076923076923,30,80,23500,5500,400,10.0,60.0,0.8,0.8,0.65
340,Medical - Research & Development,47.2289156626506,3.854473942969518,0.17647058823529413,0.3333333333333333,0.058823529411764705,30,80,18500,3500,1000,0.0,40.0,0.15000000000000002,0.30000000000000004,0.05
341,Life Sciences - Research & Development,83.55844155844156,5.366138448707256,0.3333333333333333,0.6666666666666666,0.2222222222222222,40,70,5000,6000,1100,5.0,80.0,0.30000000000000004,0.65,0.2
342,Medical - Research & Development,164.72131147540983,19.936507936507937,0.058823529411764705,0.0,0.0,30,60,22500,10000,500,15.0,160.0,0.05,0.0,0.0
343,Technical Degree - Research & Development,170.90625,21.65940594059406,0.95,0.3157894736842105,0.3,30,60,6000,10500,500,20.0,160.0,0.9,0.30000000000000004,0.25
346,Life Sciences - Research & Development,39.0,3.518796992481203,1.0,0.8333333333333334,0.8333333333333334,20,60,22500,2000,600,0.0,20.0,0.9500000000000001,0.8,0.8
347,Life Sciences - Research & Development,79.8170731707317,7.145196506550218,0.3,0.6666666666666666,0.2,40,80,23000,6500,900,5.0,60.0,0.25,0.65,0.2
349,Marketing - Sales,154.0222222222222,5.558139534883721,0.3,0.6666666666666666,0.2,20,40,10500,6500,1200,5.0,140.0,0.25,0.65,0.2
350,Life Sciences - Research & Development,79.0,7.15036496350365,0.8,0.5,0.4,20,60,7500,4500,600,5.0,60.0,0.8,0.45,0.4
351,Medical - Research & Development,46.30357142857143,9.639405204460967,0.9,0.6666666666666666,0.6,40,50,8000,2500,200,5.0,40.0,0.8500000000000001,0.65,0.55
352,Medical - Research & Development,396.6530612244898,13.725988700564972,0.9545454545454546,0.3333333333333333,0.3181818181818182,40,40,5500,19000,1400,10.0,380.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
353,Life Sciences - Research & Development,28.364583333333332,3.26890756302521,1.0,0.0,0.0,50,90,23000,2500,800,0.0,20.0,0.9500000000000001,0.0,0.0
355,Medical - Research & Development,49.0,11.332247557003257,0.8333333333333334,0.8,0.6666666666666666,30,70,11500,3000,300,10.0,40.0,0.8,0.8,0.65
359,Life Sciences - Research & Development,27.94,2.1311975591151793,1.0,0.2,0.2,30,100,26000,2500,1300,0.0,20.0,0.9500000000000001,0.2,0.2
361,Life Sciences - Sales,134.5897435897436,3.955538809344386,0.6153846153846154,0.875,0.5384615384615384,30,30,19500,5000,1300,0.0,120.0,0.6000000000000001,0.8500000000000001,0.5
362,Technical Degree - Research & Development,25.904761904761905,17.0,0.6666666666666666,0.3333333333333333,0.2222222222222222,30,80,19500,2000,100,15.0,20.0,0.65,0.30000000000000004,0.2
363,Technical Degree - Sales,224.96,34.57377049180328,0.25,1.0,0.25,40,70,14500,16500,400,30.0,220.0,0.2,0.9500000000000001,0.2
364,Life Sciences - Research & Development,44.11392405063291,6.5879017013232515,0.0,1.0,0.0,20,70,14500,3000,500,5.0,40.0,0.0,1.0,0.0
366,Medical - Sales,85.17948717948718,5.490909090909091,0.0,1.0,0.0,20,70,3500,6500,1200,5.0,80.0,0.0,1.0,0.0
367,Medical - Research & Development,87.21875,3.8154477101845523,0.9,0.0,0.0,30,60,14000,5500,1400,0.0,80.0,0.8500000000000001,0.0,0.0
369,Life Sciences - Research & Development,47.05882352941177,5.925925925925926,1.0,0.5,0.5,20,80,18000,4000,600,5.0,40.0,0.9500000000000001,0.45,0.45
372,Medical - Research & Development,170.83544303797467,9.744404332129964,0.9523809523809523,0.35,0.3333333333333333,40,70,7500,13000,1300,5.0,160.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
373,Life Sciences - Research & Development,68.29787234042553,2.2879543834640055,0.9375,0.8666666666666667,0.8125,30,40,20000,3000,1400,0.0,60.0,0.9,0.8500000000000001,0.8
374,Medical - Research & Development,235.12345679012347,42.13495575221239,0.972972972972973,0.2777777777777778,0.2702702702702703,50,80,18500,19000,400,40.0,220.0,0.9500000000000001,0.25,0.25
376,Life Sciences - Research & Development,134.64772727272728,17.79129129129129,1.0,0.7,0.7,40,80,10000,11500,600,15.0,120.0,0.9500000000000001,0.65,0.65
377,Medical - Research & Development,22.02127659574468,1.7875647668393781,1.0,0.4,0.4,20,90,2500,2000,1100,0.0,20.0,0.9500000000000001,0.4,0.4
378,Medical - Sales,66.34693877551021,28.517543859649123,0.7142857142857143,0.8,0.5714285714285714,30,90,22500,6500,200,25.0,60.0,0.7000000000000001,0.8,0.55
379,Medical - Research & Development,32.3,3.2429718875502007,1.0,0.6666666666666666,0.6666666666666666,20,100,10500,3000,900,0.0,20.0,0.9500000000000001,0.65,0.65
380,Medical - Research & Development,170.0375,18.685439560439562,0.3333333333333333,0.4,0.13333333333333333,30,80,11500,13500,700,15.0,160.0,0.30000000000000004,0.4,0.1
381,Life Sciences - Research & Development,168.95774647887325,9.122433460076046,0.7,1.0,0.7,30,70,19000,11500,1300,5.0,160.0,0.65,0.9500000000000001,0.65
382,Medical - Sales,127.38636363636364,17.406832298136646,1.0,0.0,0.0,30,40,19000,5500,300,15.0,120.0,0.9500000000000001,0.0,0.0
384,Life Sciences - Research & Development,76.1547619047619,4.325219743069642,1.0,0.8333333333333334,0.8333333333333334,20,80,26500,6000,1400,0.0,60.0,0.9500000000000001,0.8,0.8
