Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,FieldVsDept_Life Sciences - Human Resources,FieldVsDept_Life Sciences - Research & Development,FieldVsDept_Life Sciences - Sales,FieldVsDept_Marketing - Sales,FieldVsDept_Medical - Human Resources,FieldVsDept_Medical - Research & Development,FieldVsDept_Medical - Sales,FieldVsDept_Other - Human Resources,FieldVsDept_Other - Research & Development,FieldVsDept_Other - Sales,FieldVsDept_Technical Degree - Human Resources,FieldVsDept_Technical Degree - Research & Development,FieldVsDept_Technical Degree - Sales
56,1,1400,7,3,4,49,1,3,4,7260,21698,4,11,3,1,0,37,3,2,6,4,0,2,148.16326530612244,5.185714285714286,0.1621621621621621,0.6666666666666666,0.1081081081081081,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1,541,2,1,3,62,3,1,1,2322,9518,3,13,3,3,1,3,3,3,0,0,0,0,37.45161290322581,4.292051756007393,0.0,1.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,432,9,4,4,96,3,1,4,2075,18725,3,23,4,2,2,10,4,3,4,2,0,3,21.61458333333333,4.8032407407407405,0.4,0.5,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1,288,2,3,3,99,2,2,4,4152,15830,1,19,3,1,3,11,3,3,11,10,10,8,41.93939393939394,14.416666666666666,1.0,0.9090909090909092,0.9090909090909092,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,1,669,9,2,3,64,2,3,4,9619,13596,1,16,3,4,0,9,3,3,9,8,4,7,150.296875,14.378176382660689,1.0,0.8888888888888888,0.8888888888888888,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,2,530,1,4,3,78,2,4,2,13503,14115,1,22,4,4,1,22,3,2,22,3,11,11,173.1153846153846,25.47735849056604,1.0,0.1363636363636363,0.1363636363636363,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1,632,21,4,3,71,3,2,4,5441,8423,0,22,4,4,0,11,2,1,10,7,1,0,76.63380281690141,8.609177215189874,0.9090909090909092,0.7,0.6363636363636364,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,1,1334,4,2,3,63,2,2,2,5209,19760,1,12,3,2,3,11,4,2,11,8,2,7,82.68253968253968,3.9047976011994,1.0,0.7272727272727273,0.7272727272727273,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,2,638,1,3,3,40,2,3,1,10673,3142,2,13,3,3,1,21,5,2,10,9,9,5,266.825,16.728840125391848,0.4761904761904761,0.9,0.4285714285714285,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,1,1093,6,4,2,87,3,2,3,5010,24301,1,16,3,1,0,12,0,3,11,8,5,7,57.58620689655172,4.583714547118023,0.9166666666666666,0.7272727272727273,0.6666666666666666,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,1,1217,2,4,1,60,3,3,3,13549,24001,9,12,3,1,1,16,5,1,4,3,0,3,225.81666666666663,11.133114215283484,0.25,0.75,0.1875,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,1,1353,3,2,1,33,3,2,3,4999,17519,0,21,4,1,1,4,2,2,3,2,0,2,151.4848484848485,3.6947524020694753,0.75,0.6666666666666666,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,120,4,3,2,43,3,2,3,4221,8863,1,15,3,2,0,5,3,4,5,4,0,4,98.16279069767442,35.175,1.0,0.8,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,1,682,10,4,4,37,3,4,3,13872,24409,0,13,3,3,0,38,1,2,37,10,1,8,374.9189189189189,20.34017595307918,0.9736842105263158,0.2702702702702703,0.2631578947368421,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,489,23,3,2,67,3,2,2,2042,25043,4,12,3,3,1,17,3,4,3,2,1,2,30.47761194029851,4.175869120654396,0.1764705882352941,0.6666666666666666,0.1176470588235294,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,807,6,4,3,63,3,1,1,2073,23648,4,22,4,4,0,7,3,3,3,2,0,2,32.904761904761905,2.5687732342007434,0.4285714285714285,0.6666666666666666,0.2857142857142857,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,827,1,1,4,71,3,1,1,2956,15178,1,13,3,4,0,1,2,3,1,0,0,0,41.63380281690141,3.5743651753325274,1.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,2,871,6,3,4,66,2,1,4,2926,19783,1,18,3,2,0,1,5,3,1,0,1,0,44.333333333333336,3.359357060849598,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
34,1,665,6,4,1,41,3,2,3,4809,12482,1,14,3,3,0,16,3,3,16,13,2,10,117.29268292682929,7.231578947368421,1.0,0.8125,0.8125,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,1040,2,2,3,100,2,2,4,5163,15850,5,14,3,4,1,17,2,4,1,0,0,0,51.63,4.964423076923077,0.0588235294117647,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,0,1420,2,4,3,32,2,5,4,18844,21922,9,21,4,4,1,30,3,3,3,2,2,2,588.875,13.270422535211267,0.1,0.6666666666666666,0.0666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,1115,1,3,1,73,3,5,2,18172,9755,3,19,3,1,0,28,1,2,8,3,0,7,248.93150684931507,16.29775784753363,0.2857142857142857,0.375,0.1071428571428571,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25,1,240,5,3,3,46,2,2,3,5744,26959,1,11,3,4,0,6,1,3,6,4,0,3,124.8695652173913,23.933333333333334,1.0,0.6666666666666666,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25,1,1280,7,1,4,64,2,1,4,2889,26897,1,11,3,3,2,2,2,3,2,2,2,1,45.140625,2.25703125,1.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,1,534,15,3,2,59,3,1,4,2871,23785,1,15,3,3,0,1,5,3,0,0,0,0,48.66101694915254,5.376404494382022,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,2,1456,1,4,1,30,2,3,1,7484,25796,3,20,4,3,0,23,1,2,13,12,12,8,249.46666666666667,5.1401098901098905,0.5652173913043478,0.9230769230769232,0.5217391304347826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,2,658,7,3,1,66,1,2,3,6074,22887,1,24,4,4,0,9,3,3,9,7,0,6,92.03030303030305,9.231003039513675,1.0,0.7777777777777778,0.7777777777777778,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,142,26,3,4,30,4,4,4,17328,13871,2,12,3,3,0,23,3,3,5,3,4,4,577.6,122.02816901408453,0.217391304347826,0.6,0.1304347826086956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1127,18,1,2,52,3,1,3,2774,13257,0,12,3,3,1,6,2,3,5,3,1,2,53.34615384615385,2.4614019520851818,0.8333333333333334,0.6,0.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,1,1031,6,4,3,45,2,2,2,4505,15000,6,15,3,3,1,12,3,3,1,0,0,0,100.11111111111111,4.369544131910766,0.0833333333333333,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1,1189,3,3,3,87,3,3,4,7428,14506,2,12,3,1,0,12,3,3,5,3,1,3,85.37931034482759,6.247266610597141,0.4166666666666667,0.6,0.25,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,1,1354,5,3,3,45,2,3,1,11631,5615,2,12,3,4,0,14,6,3,11,10,5,8,258.46666666666664,8.590103397341212,0.7857142857142857,0.9090909090909092,0.7142857142857143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,2,1467,11,2,2,92,3,3,4,9738,22952,0,14,3,3,1,10,6,3,9,7,2,8,105.84782608695652,6.638036809815951,0.9,0.7777777777777778,0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,922,3,2,1,39,3,1,4,2835,2561,5,22,4,1,1,7,2,3,1,0,0,0,72.6923076923077,3.074837310195228,0.1428571428571428,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,2,394,26,2,3,92,3,4,4,16959,19494,1,12,3,4,2,25,3,4,25,12,4,12,184.33695652173915,43.04314720812183,1.0,0.48,0.48,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30,2,1312,23,3,1,96,1,1,3,2613,22310,1,25,4,3,3,10,2,2,10,7,0,9,27.21875,1.9916158536585369,1.0,0.7,0.7,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,750,22,2,3,95,3,2,2,6146,15480,0,13,3,1,1,8,2,4,7,7,0,7,64.69473684210526,8.194666666666667,0.875,1.0,0.875,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,1,441,14,4,2,72,3,1,2,4963,4510,9,18,3,1,3,7,2,3,5,4,4,3,68.93055555555556,11.253968253968257,0.7142857142857143,0.8,0.5714285714285714,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1,684,6,3,1,51,3,5,3,19537,6462,7,13,3,3,0,23,5,3,20,18,15,15,383.078431372549,28.56286549707602,0.8695652173913043,0.9,0.782608695652174,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,1,249,6,4,2,76,1,2,3,6172,20739,4,18,3,2,0,12,3,2,7,7,7,7,81.21052631578948,24.78714859437751,0.5833333333333334,1.0,0.5833333333333334,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,1,841,6,3,3,46,2,1,2,2368,23300,1,19,3,3,0,5,3,2,5,4,4,3,51.47826086956522,2.815695600475624,1.0,0.8,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,1,147,23,4,4,94,3,3,4,10312,3465,1,12,3,4,1,40,3,2,40,10,15,6,109.70212765957449,70.14965986394557,1.0,0.25,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,1,528,22,1,4,50,3,1,3,1675,26820,1,19,3,4,0,0,2,2,0,0,0,0,33.5,3.172348484848485,1.0,1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1,594,2,1,3,100,3,1,4,2523,19299,0,14,3,3,1,3,2,3,2,1,2,1,25.23,4.247474747474747,0.6666666666666666,0.5,0.3333333333333333,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,1,470,20,4,3,96,3,2,1,6567,5549,1,14,3,3,0,16,2,2,15,11,5,11,68.40625,13.972340425531916,0.9375,0.7333333333333333,0.6875,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,2,957,28,3,2,72,4,1,3,4739,16090,4,12,3,4,0,18,2,3,3,2,1,2,65.81944444444444,4.951933124346917,0.1666666666666666,0.6666666666666666,0.1111111111111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,2,809,12,3,3,77,3,3,4,9208,6645,4,11,3,4,0,16,3,3,2,2,2,1,119.58441558441558,11.38195302843016,0.125,1.0,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1,542,20,3,2,71,1,2,3,4559,24788,3,11,3,3,1,4,2,3,2,2,2,2,64.21126760563381,8.411439114391143,0.5,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
41,1,802,9,1,3,96,3,3,3,8189,21196,3,13,3,3,1,12,2,3,9,7,0,7,85.30208333333333,10.21072319201995,0.75,0.7777777777777778,0.5833333333333334,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,1,1355,25,1,3,61,3,1,3,2942,8916,1,23,4,4,1,8,3,3,8,7,5,7,48.22950819672131,2.1712177121771217,1.0,0.875,0.875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,1,216,6,2,2,84,3,2,2,4941,2819,6,20,4,4,2,7,0,3,3,2,0,1,58.82142857142857,22.875,0.4285714285714285,0.6666666666666666,0.2857142857142857,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,2,1150,8,4,1,53,1,3,4,10650,25150,2,15,3,4,0,18,2,3,4,2,0,3,200.9433962264151,9.26086956521739,0.2222222222222222,0.5,0.1111111111111111,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,1,1329,4,4,4,47,2,2,3,5902,14590,4,14,3,3,1,17,1,4,15,11,5,9,125.5744680851064,4.440933032355154,0.8823529411764706,0.7333333333333333,0.6470588235294118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,1,959,28,3,1,41,2,2,3,8639,24835,2,18,3,4,0,6,3,3,2,2,2,2,210.70731707317077,9.008342022940564,0.3333333333333333,1.0,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,1240,9,3,3,48,3,2,4,6347,13982,0,19,3,4,0,12,2,1,11,9,4,7,132.22916666666666,5.118548387096774,0.9166666666666666,0.8181818181818182,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1033,9,3,1,41,3,1,1,4200,10224,7,22,4,1,0,10,2,4,5,4,0,4,102.4390243902439,4.065827686350436,0.5,0.8,0.4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,1,1316,29,3,3,83,3,1,4,3452,9752,5,13,3,2,0,9,2,2,6,5,0,3,41.59036144578313,2.623100303951368,0.6666666666666666,0.8333333333333334,0.5555555555555556,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,1,364,3,5,4,32,3,2,3,4317,2302,3,20,4,2,0,19,2,3,3,2,2,2,134.90625,11.85989010989011,0.1578947368421052,0.6666666666666666,0.1052631578947368,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,438,18,3,1,75,3,1,3,2632,23910,1,14,3,3,0,5,4,2,5,4,0,4,35.093333333333334,6.0091324200913245,1.0,0.8,0.8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,2,689,9,2,4,35,1,2,4,4668,22812,0,17,3,4,3,9,2,4,8,7,0,7,133.37142857142857,6.775036284470247,0.8888888888888888,0.875,0.7777777777777778,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,201,5,3,4,84,3,1,1,3204,10415,5,14,3,4,1,8,3,3,3,2,2,2,38.142857142857146,15.940298507462687,0.375,0.6666666666666666,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,1427,2,1,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2,77.71428571428571,1.906096706377015,0.8333333333333334,0.6,0.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,2,857,10,3,4,91,2,4,1,17181,12888,4,13,3,2,1,21,2,2,7,6,7,7,188.8021978021978,20.04784130688448,0.3333333333333333,0.8571428571428571,0.2857142857142857,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,933,9,4,3,94,3,1,1,2238,6961,2,21,4,4,1,7,2,3,5,0,1,4,23.80851063829787,2.3987138263665595,0.7142857142857143,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,1,1181,3,1,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0,18.772151898734176,1.2557154953429297,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,2,1395,26,3,2,54,3,2,2,5605,8504,1,11,3,1,1,20,2,3,20,7,2,13,103.79629629629628,4.017921146953405,1.0,0.35,0.35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,1,662,1,5,3,94,3,3,2,7295,11439,1,13,3,1,2,10,3,3,10,8,0,6,77.6063829787234,11.01963746223565,1.0,0.8,0.8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,1,1436,6,2,2,34,3,2,3,2306,16047,2,20,4,4,1,13,3,1,7,7,4,5,67.82352941176471,1.605849582172702,0.5384615384615384,1.0,0.5384615384615384,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45,1,194,9,3,2,60,3,2,2,2348,10901,8,18,3,3,1,20,2,1,17,9,0,15,39.13333333333333,12.103092783505154,0.85,0.5294117647058824,0.45,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,2,967,8,3,2,43,3,3,4,8998,15589,1,14,3,4,0,9,2,3,9,8,3,7,209.2558139534884,9.30506721820062,1.0,0.8888888888888888,0.8888888888888888,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,0,1496,1,1,4,41,3,2,3,4319,26283,1,13,3,1,1,10,1,3,10,7,0,9,105.34146341463416,2.887032085561497,1.0,0.7,0.7,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,1,1169,7,4,2,34,2,2,3,6132,13983,2,17,3,3,0,10,2,3,1,0,0,0,180.35294117647055,5.245508982035928,0.1,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,1,1145,9,3,2,75,2,1,2,3346,11873,4,20,4,2,1,9,3,2,1,0,0,0,44.61333333333334,2.9222707423580787,0.1111111111111111,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,1,630,4,4,3,67,2,3,4,10855,8552,7,11,3,1,1,15,2,2,12,11,2,11,162.01492537313433,17.23015873015873,0.8,0.9166666666666666,0.7333333333333333,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,2,303,2,4,3,75,3,1,3,2231,11314,6,18,3,4,1,6,3,3,4,3,1,2,29.746666666666663,7.363036303630363,0.6666666666666666,0.75,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1,1256,19,1,3,80,3,1,4,2323,11992,1,24,4,1,2,2,6,3,2,2,2,2,29.0375,1.8495222929936304,1.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,0,691,9,3,4,57,3,1,2,2024,5970,6,18,3,4,1,6,1,1,2,2,2,2,35.50877192982456,2.9290882778581766,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1,440,21,3,3,42,3,1,4,2713,6672,1,11,3,3,1,5,2,1,5,2,0,2,64.5952380952381,6.165909090909091,1.0,0.4,0.4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,1,334,24,2,3,83,4,3,4,9439,23402,3,16,3,2,1,12,2,1,5,3,1,4,113.72289156626506,28.260479041916167,0.4166666666666667,0.6,0.25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0,1450,3,3,3,79,2,1,3,2566,25326,1,15,3,4,1,1,2,2,1,1,0,1,32.48101265822785,1.769655172413793,1.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,1,1452,11,3,3,53,3,5,2,19926,17053,3,15,3,2,0,21,5,3,5,4,4,4,375.9622641509434,13.723140495867767,0.238095238095238,0.8,0.1904761904761904,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,465,14,3,1,56,3,1,3,2451,4609,4,12,3,1,1,13,2,3,9,8,1,8,43.767857142857146,5.270967741935484,0.6923076923076923,0.8888888888888888,0.6153846153846154,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1,1339,5,3,2,41,3,3,4,9419,8053,2,12,3,3,1,12,2,3,10,9,7,4,229.7317073170732,7.034353995519044,0.8333333333333334,0.9,0.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,1,702,1,4,1,59,2,2,4,8686,12930,4,22,4,3,0,12,2,4,8,3,0,7,147.22033898305085,12.373219373219372,0.6666666666666666,0.375,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,1,120,6,5,3,43,3,1,3,3038,12430,3,20,4,1,0,8,2,3,5,4,1,4,70.65116279069767,25.316666666666663,0.625,0.8,0.5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1,1157,17,3,3,51,3,1,2,3058,13364,0,16,3,4,1,6,3,2,5,2,1,1,59.96078431372549,2.64304235090752,0.8333333333333334,0.4,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,602,1,1,3,100,1,1,1,2325,20989,0,21,4,1,0,1,5,4,0,0,0,0,23.25,3.862126245847176,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,1480,3,2,4,30,3,1,2,2088,15062,4,12,3,3,0,13,3,2,8,7,7,2,69.6,1.4108108108108108,0.6153846153846154,0.875,0.5384615384615384,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,0,111,9,3,3,66,3,2,1,3072,11012,1,11,3,3,2,12,4,3,12,9,6,10,46.54545454545455,27.67567567567568,1.0,0.75,0.75,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
